,ID,건물명,주소,판매 유형,건물 유형,보증금,월 납입 비용,관리비,면적(단위:평),주변 지하철역,준공일자,판매등록일자,구,동
19399,40073649,미등록 건물명,중구 선화동 279-6,월세,원룸,500.0,40.0,1.6,9.0,"['중앙로역', '중구청역', '대전역']",20140224,2024-07-12,중구,
19967,40075704,미등록 건물명,중구 문화동 517-7,전세,빌라,12000.0,0.0,4,16.0,없음,20201207,2024-03-15,중구,
19972,40075722,미등록 건물명,중구 문화동 517-7,전세,원룸,9500.0,0.0,4,9.0,없음,2020-12-07,2024-08-06,중구,
2840,40010106,미등록 건물명,중구 용두동 122-12,월세,원룸,300.0,45.0,3.5,10.0,"['오룡역', '서대전네거리역', '용문역']",2011.12.20.,2024-04-11,중구,용두동
11638,40045285,미등록 건물명,중구 대청동2가 10-22,월세,원룸,500.0,44.0,9,7.6,"['중앙역', '남포역', '자갈치역']",20170510,2024-03-10,중구,
8475,40032558,인천역코아루센트럴시티,중구 선린동 56-1,전세,오피스텔,9000.0,0.0,5,6.5,"['인천역', '신포역', '동인천역']",2022년 3월 22일,2024-03-12,중구,
21058,40080074,미등록 건물명,중구 교동 16-1,월세,원룸,1000.0,40.0,9,4.7,"['대구역', '칠성시장역', '중앙로역']",20190403,2024-03-31,중구,
20021,40075972,미등록 건물명,중구 대사동 248-313,월세,원룸,500.0,40.0,3.5,10.0,"['중구청역', '서대전네거리역', '중앙로역']",2014.07.18,2024-03-22,중구,
11713,40045646,미등록 건물명,중구 대사동 627-10,월세,원룸,3000.0,30.0,4,9.0,"['서대전네거리역', '중구청역', '중앙로역']",20131022,2024-03-14,중구,
11714,40045653,미등록 건물명,중구 석교동 90-11,월세,원룸,500.0,50.0,4.2,10.0,없음,2020.01.20,2024-03-13,중구,
2374,40008462,엘루이일루프,중구 을지로5가 272-17,전세,오피스텔,33000.0,0.0,20,10.8,"['을지로4가역', '종로5가역', '동대문역사문화공원역']",20230127,2024-03-01,중구,을지로5가
2381,40008483,엘루이일루프,중구 을지로5가 272-17,전세,오피스텔,34000.0,0.0,20,11.4,"['을지로4가역', '종로5가역', '동대문역사문화공원역']",20230127,2024-03-01,중구,을지로5가
20965,40079731,미등록 건물명,중구 성안동 398-11,월세,원룸,200.0,20.0,8,6.0,없음,20141008,2024-08-09,중구,
2407,40008563,인천역코아루센트럴시티,중구 선린동 56-1,월세,오피스텔,500.0,60.0,10,9.4,"['인천역', '신포역', '동인천역']",20220322,2024-08-09,중구,
11755,40045830,미등록 건물명,중구 선화동 392,월세,원룸,1000.0,45.0,4,11.0,"['중구청역', '서대전네거리역', '중앙로역']",2015.12.22,2024-03-06,중구,
20104,40076257,미등록 건물명,중구 운남동 1507-6,월세,원룸,300.0,43.0,7,10.0,없음,20170417,2024-03-13,중구,
20111,40076277,스카이탑,중구 운서동 3096-3,전세,오피스텔,8400.0,0.0,5,5.0,['운서역'],20200612,2024-03-12,중구,
20124,40076326,미등록 건물명,중구 남외동 1027-7,월세,원룸,500.0,31.0,9,10.0,없음,20070320,2024-03-13,중구,
19924,40075490,미등록 건물명,중구 황학동 1749,전세,빌라,29000.0,0.0,7,9.1,"['신당역', '동묘앞역', '신설동역']",20200604,2024-03-31,중구,황학동
19921,40075474,미등록 건물명,중구 장충동2가 193-49,월세,원룸,13600.0,3.0,8,10.0,"['동대입구역', '충무로역', '을지로4가역']",2003-08-07,2024-03-14,중구,장충동2가
12225,40047728,동대문D플레이스,중구 광희동1가 145-2,월세,오피스텔,1000.0,120.0,12,8.0,"['동대문역사문화공원역', '동대문역', '동대입구역']",20220721,2024-08-02,중구,광희동1가
2294,40008233,남산센트럴뷰스위트,중구 인현동1가 158,월세,오피스텔,200.0,220.0,20,5.6,"['충무로역', '을지로3가역', '을지로4가역']",2020.11.6,2024-03-02,중구,인현동1가
19790,40074953,미등록 건물명,중구 운서동 2918-3,월세,원룸,300.0,38.0,7,7.0,없음,20150211,2024-03-26,중구,
21236,40080743,파크오시오,중구 반구동 55-5,월세,오피스텔,300.0,42.0,7,8.4,없음,2018.10.25,2024-03-07,중구,
19814,40075080,미등록 건물명,중구 신창동1가 2-1,월세,원룸,500.0,55.0,5,7.0,"['중앙역', '남포역', '자갈치역']",1966.11.20,2024-03-12,중구,
19818,40075091,미등록 건물명,중구 신창동1가 2-1,월세,원룸,500.0,55.0,5,7.0,"['중앙역', '남포역', '자갈치역']",1966.11.20,2024-03-12,중구,
19819,40075096,미등록 건물명,중구 신창동1가 2-1,월세,원룸,500.0,55.0,5,7.0,"['중앙역', '남포역', '자갈치역']",1966.11.20,2024-03-11,중구,
21230,40080727,미등록 건물명,중구 운서동 3122-2,월세,원룸,300.0,45.0,10,7.5,['운서역'],20180516,2024-08-27,중구,
19821,40075100,미등록 건물명,중구 신창동1가 2-1,월세,원룸,500.0,55.0,5,7.0,"['중앙역', '남포역', '자갈치역']",1966.11.20,2024-03-26,중구,
21209,40080633,미등록 건물명,중구 무학동 58,월세,빌라,500.0,40.0,0,8.0,"['신당역', '청구역', '동대문역사문화공원역']",19781212,2024-03-11,중구,무학동
20143,40076392,미등록 건물명,중구 운남동 1510-9,월세,원룸,500.0,43.0,7,10.0,없음,20151103,2024-03-07,중구,
19823,40075105,미등록 건물명,중구 신창동1가 2-1,월세,원룸,500.0,55.0,5,7.0,"['중앙역', '남포역', '자갈치역']",1966.11.20,2024-03-11,중구,
19866,40075255,미등록 건물명,중구 교동 77-5,월세,원룸,300.0,30.0,9,7.3,"['대구역', '칠성시장역', '중앙로역']",20151111,2024-07-20,중구,
21192,40080573,미등록 건물명,중구 대흥동 447-12,전세,원룸,8000.0,0.0,3,10.0,"['중구청역', '중앙로역', '대전역']",2019-04-17,2024-08-08,중구,대흥동
21177,40080523,세운푸르지오헤리시티,중구 인현동2가 151-1,월세,오피스텔,3000.0,120.0,14,11.0,"['을지로4가역', '충무로역', '을지로3가역']",2023.01.31,2024-03-12,중구,인현동2가
11631,40045264,미등록 건물명,중구 대청동2가 2-6,월세,원룸,500.0,38.0,9,8.0,"['중앙역', '남포역', '자갈치역']",20190923,2024-07-17,중구,
8810,40033821,디아레나청계,중구 황학동 1715,전세,오피스텔,32000.0,0.0,12,10.9,"['동묘앞역', '신당역', '신설동역']",20211217,2024-03-11,중구,황학동
8453,40032503,인천역코아루센트럴시티,중구 선린동 56-1,월세,오피스텔,500.0,45.0,5,6.5,"['인천역', '신포역', '동인천역']",2022년 3월 22일,2024-03-12,중구,
21114,40080290,오알플러스로프트,중구 황학동 1694,월세,오피스텔,1000.0,101.0,11.5,6.7,"['신당역', '신설동역', '동묘앞역']",2019.12.10,2024-03-11,중구,황학동
8471,40032549,광영스너그에어시티,중구 중산동 1873-21,전세,오피스텔,11000.0,0.0,8,7.0,없음,20230531,2024-03-06,중구,
2249,40008085,미등록 건물명,중구 석교동 101-21,월세,빌라,1000.0,50.0,3,16.0,['신흥역'],2014-09-03,2024-03-01,중구,
20151,40076426,프라임시티3차,중구 운서동 3091-13,월세,오피스텔,2000.0,30.0,6,6.4,['운서역'],20200319,2024-03-06,중구,
8755,40033599,미등록 건물명,중구 신당동 304-299,월세,빌라,1000.0,60.0,0,12.0,"['동대문역사문화공원역', '청구역', '신당역']",1993년5월,2024-03-02,중구,신당동
8501,40032639,경보이리스오션더스타,중구 중앙동5가 23,월세,오피스텔,500.0,50.0,9,6.7,"['중앙역', '남포역', '자갈치역']",2020.4.23,2024-03-18,중구,
20797,40079091,미등록 건물명,중구 대사동 248-373,월세,빌라,1000.0,67.0,2,18.0,"['서대전네거리역', '중구청역', '중앙로역']",20110420,2024-04-17,중구,
2510,40008911,미등록 건물명,중구 오류동 189-43,월세,원룸,300.0,31.0,1.7,12.0,"['오룡역', '서대전네거리역', '용문역']",2011.8.25.,2024-03-11,중구,오류동
12007,40046928,더스텔라,중구 중산동 1873-8,월세,오피스텔,300.0,50.0,9,7.8,없음,20210415,2024-03-29,중구,
3112,40011004,미등록 건물명,중구 오류동 189-43,월세,원룸,200.0,33.0,1.7,10.0,"['오룡역', '서대전네거리역', '용문역']",2011.08.25.,2024-03-02,중구,오류동
11901,40046463,센트럴시티,중구 운서동 3098-4,전세,오피스텔,10000.0,0.0,6,6.0,['운서역'],20210506,2024-03-12,중구,
20496,40077980,미등록 건물명,중구 대흥동 452-14,월세,원룸,300.0,50.0,1.5,12.0,"['중구청역', '중앙로역', '대전역']",2014-8-1,2024-03-15,중구,대흥동
20761,40078978,서린엘마르센트로뷰,중구 중앙동4가 19,전세,오피스텔,12000.0,0.0,7,7.4,"['중앙역', '남포역', '부산역']",20210527,2024-04-06,중구,
20519,40078075,미등록 건물명,중구 선화동 144-24,월세,원룸,300.0,35.0,3,7.0,"['중앙로역', '중구청역', '오룡역']",2013.03.20,2024-03-13,중구,
2685,40009558,미등록 건물명,중구 운서동 2898-1,월세,원룸,500.0,45.0,5,8.0,없음,20180425,2024-08-02,중구,
20754,40078951,미등록 건물명,중구 운남동 1535-3,월세,원룸,200.0,28.0,7,7.0,없음,20161031,2024-03-14,중구,
11991,40046878,리베라베리움영종,중구 중산동 1873-20,월세,오피스텔,300.0,40.0,8,6.0,없음,20190610,2024-07-24,중구,
11953,40046708,미등록 건물명,중구 신당동 419-2,월세,빌라,5000.0,62.0,3,17.0,"['약수역', '청구역', '동대입구역']",1991-02-26,2024-03-05,중구,신당동
20730,40078882,미등록 건물명,중구 운서동 2910-8,월세,원룸,500.0,65.0,15,15.0,없음,20110803,2024-03-14,중구,
11944,40046674,인천역코아루센트럴시티,중구 선린동 56-1,월세,오피스텔,500.0,40.0,7.5,6.5,"['인천역', '신포역', '동인천역']",2022.3.22,2024-04-04,중구,
20724,40078864,미등록 건물명,중구 학성동 432-261,월세,빌라,500.0,60.0,5,17.0,없음,20081031,2024-03-16,중구,
20689,40078757,미등록 건물명,중구 운서동 2919-1,월세,원룸,300.0,30.0,5,7.0,없음,20141209,2024-03-14,중구,
20719,40078849,미등록 건물명,중구 운서동 2910-1,월세,원룸,300.0,30.0,8,7.0,없음,20151106,2024-03-14,중구,
11921,40046558,삼성홈큐브,중구 운서동 3090-3,월세,오피스텔,300.0,50.0,8,6.8,['운서역'],20180322,2024-08-06,중구,
20752,40078945,미등록 건물명,중구 장충동2가 161-13,전세,빌라,30000.0,0.0,0,19.5,"['동대입구역', '동대문역사문화공원역', '을지로4가역']",19940407,2024-04-23,중구,장충동2가
2903,40010311,브릴란테덕수궁,중구 북창동 111-1,전세,오피스텔,52000.0,0.0,0,10.0,"['회현역', '시청역', '을지로입구역']",2024.05,2024-03-18,중구,북창동
20800,40079102,미등록 건물명,중구 운서동 2936-4,월세,원룸,300.0,38.0,5,9.0,['운서역'],20150410,2024-03-14,중구,
8557,40032863,미등록 건물명,중구 남산동 677-58,월세,빌라,500.0,46.0,9,13.0,"['반월당(현대백화점)역', '명덕(2·28민주운동기념회관)역', '경대병원역']",2010.07.20,2024-06-30,중구,
8502,40032640,인천역코아루센트럴시티,중구 선린동 56-1,전세,오피스텔,12000.0,0.0,10,9.4,"['인천역', '신포역', '동인천역']",2022년 3월 22일,2024-03-12,중구,
20205,40076636,미등록 건물명,중구 운서동 3033-3,월세,원룸,200.0,35.0,10,6.5,['운서역'],20190125,2024-03-21,중구,
12152,40047486,필립하우스,중구 보수동3가 4-2,월세,오피스텔,1000.0,40.0,10,7.6,"['토성역', '동대신역', '자갈치역']",2017.11.17,2024-03-14,중구,
20917,40079572,일동미라주더마린,중구 중앙동4가 86-1,전세,오피스텔,14500.0,0.0,10,8.7,"['중앙역', '부산역', '남포역']",20211119,2024-03-17,중구,
20225,40076702,미등록 건물명,중구 선화동 236-22,월세,빌라,1000.0,70.0,4,14.9,"['중앙로역', '중구청역', '대전역']",2013년 2월 4일,2024-03-18,중구,
11804,40046048,영종웰메이드시티,중구 중산동 1886-4,월세,오피스텔,300.0,35.0,8,6.2,없음,20210219,2024-03-20,중구,
11808,40046060,미등록 건물명,중구 선화동 145-3,월세,원룸,300.0,37.0,3.2,8.0,"['중앙로역', '중구청역', '오룡역']",2015.05.27,2024-03-11,중구,
12143,40047452,코발트팰리스,중구 오장동 90-24,전세,오피스텔,13000.0,0.0,9,6.2,"['을지로4가역', '충무로역', '동대문역사문화공원역']",2014.01.09,2024-03-19,중구,오장동
20811,40079168,미등록 건물명,중구 운서동 2884-5,월세,원룸,500.0,50.0,10,10.0,['운서역'],20181207,2024-03-14,중구,
20906,40079492,미등록 건물명,중구 유천동 168-50,월세,빌라,500.0,55.0,3,17.0,없음,2018-12-24,2024-03-09,중구,
11827,40046141,미등록 건물명,중구 완전동 6-1,월세,빌라,500.0,51.0,9,11.0,"['대구역', '중앙로역', '칠성시장역']",20141215,2024-03-20,중구,
8518,40032727,인천역코아루센트럴시티,중구 선린동 56-1,월세,오피스텔,500.0,60.0,10,9.4,"['인천역', '신포역', '동인천역']",2022년 3월 22일,2024-03-12,중구,
20302,40077065,해경오루체시티,중구 신흥동1가 34-39,월세,오피스텔,70.0,55.0,5,8.0,"['신포역', '도원역', '숭의역']",20190416,2024-03-08,중구,
